#fname,lname,Position,JerseyNumber,College,DOB,Hand,Weight,Height,BodyType,Skin,Face,Dreads,Helmet,FaceMask,Visor,EyeBlack,MouthPiece,LeftGlove,RightGlove,LeftWrist,RightWrist,LeftElbow,RightElbow,Sleeves,LeftShoe,RightShoe,NeckRoll,Turtleneck
Laken,Tomlinson,G,78,Duke,2/9/1992,Right,312,6'3",ExtraLarge,Skin6,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Alijah,Vera-Tucker,G,75,USC,6/17/1999,Right,308,6'5",ExtraLarge,Skin2,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Laurent,Duvernay-Tardif,G,66,McGill,2/11/1991,Right,315,6'5",Large,Skin1,Face2,No,Standard,FaceMask7,Clear,No,No,Type1,Type1,TapedSmall,TapedSmall,None,None,None,Shoe2,Shoe2,None,None,
Dru,Samia,G,63,Oklahoma,8/22/1997,Right,305,6'5",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Breece,Hall,RB,20,Iowa State,5/31/2001,Right,220,5'11",Normal,Skin5,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
James,Robinson,RB,23,Washington,8/9/1998,Right,219,5'9",Large,Skin12,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Michael,Carter,RB,32,North Carolina,5/7/1999,Right,201,5'8",Large,Skin6,Face14,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ty,Johnson,RB,25,Maryland,9/17/1997,Right,210,5'11",Normal,Skin11,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Zonovan,Knight,RB,27,"Miami, FL",4/11/2001,Right,209,5'10",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
C.J.,Mosley,ILB,57,Alabama,6/19/1992,Right,232,6'2",Normal,Skin13,Face3,No,Revolution,FaceMask19,Clear,No,No,Team3,Team3,TapedLarge,TapedLarge,None,None,None,Shoe6,Shoe6,None,None,
Jamien,Sherwood,ILB,44,Auburn,1/12/2000,Right,216,6'2",Normal,Skin6,Face7,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Greg,Zuerlein,K,6,None,12/27/1987,Right,196,6'0",Skinny,Skin1,Face2,No,Revolution,FaceMask2,None,No,No,None,None,None,None,None,None,None,Shoe6,Shoe6,None,None,
Kwon,Alexander,OLB,9,Oregon State,8/3/1994,Right,227,6'1",Large,Skin14,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Quincy,Williams,OLB,56,Murray State,8/28/1996,Right,225,5'11",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Hamsah,Nasirildeen,OLB,45,Florida State,1/17/1999,Right,215,6'3",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Braden,Mann,P,7,Louisiana State,11/24/1997,Right,198,5'11",Normal,Skin1,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Mike,White,QB,5,Arkansas,3/25/1995,Right,218,6'5",Normal,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,None,None,None,None,None,None,None,Shoe3,Shoe3,None,None,
Zach,Wilson,QB,2,BYU,8/3/1999,Right,214,6'2",Normal,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,None,None,None,None,None,None,None,Shoe3,Shoe3,None,None,
Joe,Flacco,QB,19,Delaware,1/16/1985,Right,245,6'6",Normal,Skin1,Face4,No,Standard,FaceMask3,None,No,No,None,None,None,SingleWhite,None,None,None,Shoe6,Shoe6,None,None,
Jordan,Whitehead,SS,3,Pittsburgh,3/18/1997,Right,198,5'10",Normal,Skin14,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Duane,Brown,T,71,Virginia Tech,8/30/1985,Right,303,6'4",Large,Skin12,Face5,No,Standard,FaceMask22,None,No,No,Type2,Type2,NeopreneSmall,NeopreneSmall,None,None,None,Taped,Taped,None,None,
George,Fant,T,76,Mississippi State,7/19/1992,Right,322,6'5",ExtraLarge,Skin5,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Mekhi,Becton,T,77,Louisville,4/18/1999,Right,364,6'7",ExtraLarge,Skin6,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Mike,Remmers,T,68,Oregon State,4/11/1989,Right,310,6'5",ExtraLarge,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Tyler,Conklin,TE,83,Central Michigan,7/30/1995,Right,254,6'3",Large,Skin9,Face2,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
C.J.,Uzomah,TE,87,Auburn,1/14/1993,Right,265,6'6",Large,Skin3,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jeremy,Ruckert,TE,89,Ohio State,8/11/2000,Right,251,6'6",Large,Skin1,Face4,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Garrett,Wilson,WR,17,Ohio State,7/22/2000,Right,192,6'0",Normal,Skin5,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Elijah,Moore,WR,8,Ole Miss,3/27/2000,Right,185,5'10",Normal,Skin13,Face1,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Corey,Davis,WR,84,Hawaii,1/11/1995,Right,209,6'3",Normal,Skin22,Face4,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Braxton,Berrios,WR,10,"Miami, FL",10/6/1995,Right,186,5'9",Normal,Skin1,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jeff,Smith,WR,16,Boston College,4/21/1997,Right,195,6'1",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Denzel,Mims,WR,11,Baylor,10/10/1997,Right,207,6'3",Normal,Skin5,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Connor,McGovern,C,60,Missouri,4/27/1993,Right,306,6'4",ExtraLarge,Skin9,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jeff,Okudah,CB,1,Ohio State,2/2/1999,Right,202,6'1",Normal,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Amani,Oruwariye,CB,24,Penn State,2/9/1996,Right,205,6'2",Normal,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Mike,Hughes,CB,23,Purdue,2/11/1997,Right,189,5'10",Normal,Skin22,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Will,Harris,CB,25,Boston College,12/19/1995,Right,207,6'1",Normal,Skin21,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jerry,Jacobs,CB,39,Arkansas,9/26/1998,Right,203,5'10",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Chase,Lucas,CB,36,Michigan State,3/4/1997,Right,180,5'11",Skinny,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Aidan,Hutchinson,DE,97,Michigan,8/9/2000,Left,264,6'7",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Josh,Paschal,DE,93,Kentucky,12/17/1999,Right,268,6'3",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
John,Cominsky,DE,79,Georgia,11/22/1995,Right,285,6'5",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Charles,Harris,DE,53,Missouri,3/6/1995,Right,260,6'3",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Romeo,Okwara,DE,95,Notre Dame,7/1/1995,Right,255,6'4",Large,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Alim,McNeill,DT,54,Wisconsin,5/11/2000,Right,330,6'2",ExtraLarge,Skin6,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Michael,Brockers,DT,90,Louisiana State,12/21/1990,Right,326,6'5",Large,Skin14,Face2,No,Revolution,FaceMask22,None,No,No,Team3,Team3,TapedSmall,TapedSmall,None,None,None,Shoe6,Shoe6,None,None,
Isaiah,Buggs,DT,96,Alabama,8/24/1996,Right,295,6'3",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Levi,Onwuzurike,DT,91,Washington,3/2/1998,Right,295,6'3",Large,Skin6,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jason,Cabinda,FB,45,Penn State,3/17/1996,Right,240,6'1",Large,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Tracy,Walker III,FS,21,L.A.      State,2/1/1995,Right,206,6'1",Normal,Skin13,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kerby,Joseph,FS,31,Illinois,11/14/2000,Right,203,6'1",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jonah,Jackson,G,73,Ohio State,2/5/1997,Right,312,6'4",ExtraLarge,Skin2,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Halapoulivaati,Vaitai,G,72,TCU,6/16/1993,Right,325,6'6",ExtraLarge,Skin2,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Evan,Brown,G,63,SMU,9/16/1996,Right,320,6'2",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Ross,Pierschbacher,G,66,Alabama,6/5/1995,Right,315,6'4",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jamaal,Williams,RB,30,BYU,4/3/1995,Right,213,6'0",Normal,Skin14,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
D'Andre,Swift,RB,32,Georgia,1/14/1999,Right,211,5'8",Large,Skin13,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Justin,Jackson,RB,42,Northwestern,4/22/1996,Right,199,6'0",Normal,Skin5,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Craig,Reynolds,RB,46,Kutztown,6/15/1996,Right,225,5'11",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Alex,Anzalone,ILB,34,Florida,9/22/1994,Right,241,6'3",Large,Skin1,Face5,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Derrick,Barnes,ILB,55,Purdue,5/29/1999,Right,238,6'1",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Michael,Badgley,K,17,"Miami, FL",7/28/1995,Right,183,5'10",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Malcolm,Rodriguez,OLB,44,Notre Dame,3/29/1999,Right,236,5'11",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Chris,Board,OLB,49,Washington State,7/23/1995,Right,237,6'2",Large,Skin21,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Josh,Woods,OLB,51,Maryland,7/1/1996,Right,236,6'1",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Anthony,Pittman,OLB,57,"Wayne State, NE",11/24/1995,Right,240,6'3",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jack,Fox,P,3,Rice,9/1/1996,Right,215,6'2",Normal,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jared,Goff,QB,16,California,10/14/1994,Right,223,6'4",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,None,None,None,None,None,None,None,Shoe3,Shoe3,None,None,
Nate,Sudfeld,QB,10,Indiana,10/7/1993,Right,227,6'6",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
DeShon,Elliott,SS,5,Texas,4/21/1997,Right,210,6'1",Normal,Skin20,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
C.J.,Moore,SS,38,Ole Miss,12/15/1995,Right,195,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Penei,Sewell,T,58,Oregon,10/9/2000,Right,331,6'5",ExtraLarge,Skin3,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Taylor,Decker,T,68,Ohio State,8/23/1994,Right,311,6'7",Large,Skin9,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dan,Skipper,T,70,Arkansas,9/20/1994,Right,330,6'9",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Matt,Nelson,T,67,Iowa,12/19/1995,Right,313,6'7",Large,Skin1,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Brock,Wright,TE,89,Notre Dame,11/27/1998,Right,255,6'5",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
James,Mitchell,TE,82,Virginia Tech,8/11/1999,Right,248,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Shane,Zylstra,TE,84,Nebraska,11/16/1996,Right,239,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Amon-Ra,St. Brown,WR,14,USC,10/24/1999,Right,197,6'0",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kalif,Raymond,WR,11,Memphis,8/8/1994,Right,182,5'8",Normal,Skin4,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
D.J.,Chark Jr,WR,4,Texas,9/23/1996,Right,205,6'4",Normal,Skin13,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Josh,Reynolds,WR,8,Fresno State,2/16/1995,Right,192,6'3",Normal,Skin3,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jameson,Williams,WR,9,Alabama,3/26/2001,Right,180,6'2",Skinny,Skin20,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Quintez,Cephus,WR,87,Wisconsin,4/1/1998,Right,208,6'1",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Trinity,Benson,WR,19,Texas,1/16/1997,Right,180,6'0",Skinny,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Frank,Ragnow,C,77,Arkansas,5/17/1996,Right,308,6'5",ExtraLarge,Skin1,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jaire,Alexander,CB,23,Louisville,2/9/1997,Right,196,5'10",Normal,Skin11,Face1,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Rasul,Douglas,CB,29,West Virginia,8/29/1995,Right,209,6'2",Normal,Skin5,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Eric,Stokes,CB,21,Georgia,3/1/1999,Right,194,6'1",Normal,Skin4,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Keisean,Nixon,CB,25,South Carolina,6/22/1997,Right,200,5'10",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Corey,Ballentine,CB,35,Tennessee,4/13/1996,Right,191,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Shemar,Jean-Charles,CB,22,Alcorn State,6/20/1998,Right,184,5'10",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dean,Lowry,DE,94,Northwestern,6/9/1994,Right,296,6'6",Large,Skin1,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Devonte,Wyatt,DE,95,Georgia,3/31/1998,Right,304,6'3",ExtraLarge,Skin6,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jarran,Reed,DE,90,Alabama,12/16/1993,Right,306,6'3",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
T.J.,Slaton Jr,DE,93,Florida,10/3/1997,Right,330,6'4",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kenny,Clark,DT,97,UCLA,10/4/1995,Right,314,6'3",ExtraLarge,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jonathan,Ford,DT,99,"Miami, FL",9/28/1998,Right,333,6'5",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Darnell,Savage,FS,26,Maryland,7/30/1997,Right,198,5'11",Normal,Skin6,Face3,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Rudy,Ford,FS,20,Auburn,11/1/1994,Right,204,5'11",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Elgton,Jenkins,G,74,Texas Christian,12/26/1995,Right,310,6'5",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jon,Runyan,G,76,Michigan,8/8/1997,Right,306,6'4",ExtraLarge,Skin1,Face10,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Royce,Newman,G,70,Ole Miss,8/17/1997,Right,310,6'5",ExtraLarge,Skin1,Face2,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Sean,Rhyan,G,75,UCLA,9/20/1998,Right,323,6'5",ExtraLarge,Skin2,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Aaron,Jones,RB,33,UTEP,12/2/1994,Right,208,5'10",Normal,Skin5,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
A.J.,Dillon,RB,28,Boston College,5/2/1998,Right,247,6'0",Large,Skin5,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Patrick,Taylor,RB,27,Memphis,4/29/1998,Right,217,6'2",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
De'Vondre,Campbell,ILB,59,Minnesota,7/1/1993,Right,232,6'4",Large,Skin6,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Quay,Walker,ILB,7,Georgia,5/8/2000,Right,242,6'4",Large,Skin20,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Krys,Barnes,ILB,51,UCLA,4/2/1998,Right,229,6'2",Large,Skin6,Face6,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Eric,Wilson,ILB,45,Cincinnati,9/26/1994,Right,230,6'1",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Isaiah,McDuffie,ILB,58,Boston College,7/21/1999,Right,227,6'1",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Mason,Crosby,K,2,Colorado,9/3/1984,Right,207,6'1",Normal,Skin1,Face2,No,Standard,FaceMask1,None,No,No,None,None,None,None,None,None,White,Shoe6,Shoe6,None,None,
Rashan,Gary,OLB,52,Michigan,12/3/1997,Right,277,6'5",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Preston,Smith,OLB,91,"Miami, FL",11/17/1992,Right,265,6'5",Large,Skin12,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Justin,Hollins,OLB,47,Oregon,1/15/1996,Right,248,6'5",Large,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Kingsley,Enagbare,OLB,55,South Carolina,1/18/2000,Right,258,6'4",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Jonathan,Garvin,OLB,53,"Miami, FL",7/28/1999,Right,257,6'4",Large,Skin6,Face3,Yes,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Pat,O'Donnell,P,16,"Miami, FL",2/22/1991,Right,220,6'5",Normal,Skin1,Face2,No,Standard,FaceMask2,None,No,No,None,None,None,None,None,None,None,Shoe1,Shoe6,None,None,
Aaron,Rodgers,QB,12,California,12/2/1983,Right,225,6'2",Normal,Skin1,Face4,No,Standard,FaceMask2,None,No,No,None,None,None,None,HighWhite,None,None,Shoe1,Shoe1,None,None,
Jordan,Love,QB,10,Utah State,11/2/1998,Right,219,6'4",Normal,Skin3,Face1,No,Standard,FaceMask7,None,Yes,No,None,None,None,None,None,None,None,Shoe3,Shoe3,None,None,
Adrian,Amos,SS,31,Penn State,4/29/1993,Right,214,6'0",Normal,Skin5,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Dallin,Leavitt,SS,6,Utah State,8/8/1994,Right,195,5'10",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
David,Bakhtiari,T,69,Colorado,9/30/1991,Right,300,6'4",Large,Skin1,Face14,No,Revolution,FaceMask23,None,No,No,Type1,Type1,TapedSmall,TapedSmall,None,None,None,Shoe3,Shoe3,None,None,
Zach,Tom,T,50,Wake Forest,3/26/1999,Right,304,6'4",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Yosh,Nijman,T,73,Virginia Tech,1/2/1996,Right,314,6'7",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Luke,Tenuta,T,78,Virginia Tech,9/1/1999,Right,314,6'8",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Robert,Tonyan,TE,85,Knoxville,4/30/1994,Right,237,6'5",Large,Skin1,Face2,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,
Marcedes,Lewis,TE,89,UCLA,5/19/1984,Right,272,6'6",Normal,Skin13,Face13,No,Standard,FaceMask5,None,No,No,Team3,Team3,TapedSmall,TapedSmall,None,None,None,Shoe1,Shoe1,None,None,
