Key=fname,lname,Position,JerseyNumber,Speed,Agility,Strength,Jumping,Coverage,PassRush,RunCoverage,PassBlocking,RunBlocking,Catch,RunRoute,BreakTackle,HoldOntoBall,PowerRunStyle,PassAccuracy,PassArmStrength,PassReadCoverage,Tackle,KickPower,KickAccuracy,Stamina,Durability,Leadership,Scramble,Composure,Consistency,Aggressiveness,College,DOB,Hand,Weight,Height,BodyType,Skin,Face,Dreads,Helmet,FaceMask,Visor,EyeBlack,MouthPiece,LeftGlove,RightGlove,LeftWrist,RightWrist,LeftElbow,RightElbow,Sleeves,LeftShoe,RightShoe,NeckRoll,Turtleneck,YearsPro

Team = 49ers
Ryan,Schraeder,T,73,66,62,87,72,14,15,17,85,76,22,8,10,82,Power,6,14,10,34,12,22,87,92,90,26,88,90,20,Valdosta State,5/4/1988,Right,300,"6' 7""",Large,Skin 1,Face 5,No,Standard,Type 22,None,Yes,No,Team 1,Team 1,Neoprene Small,Neoprene Small,None,None,None,Style 6,Style 6,None,None,,5
Matt,Gono,T,77,65,58,82,68,14,38,32,68,72,22,8,23,90,Balanced,6,30,10,31,14,10,84,92,50,25,48,50,22,Wesley College,5/10/1996,Right,305,76",Extra Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Andy,Levitre,G,67,57,61,88,25,10,27,37,80,80,12,8,10,90,Power,6,29,10,25,9,14,88,95,88,23,86,88,20,Oregon State,5/15/1986,Right,303,"6' 2""",Large,Skin 1,Face 2,No,Revolution,Type 23,None,Yes,No,Type 4,Type 4,Taped Small,Taped Small,None,None,None,Style 2,Style 2,None,None,,9
Ben,Garland,G,63,66,62,82,84,17,66,68,70,85,40,6,34,89,Balanced,6,34,10,65,14,14,81,92,64,26,62,64,60,Air Force,4/6/1988,Right,275,"6' 5""",Large,Skin 1,Face 10,No,Revolution,Type 23,None,No,No,Type 1,Type 1,Taped Small,Taped Small,None,None,None,Style 3,Style 3,None,None,,5
Brandon,Fusco,G,65,64,64,89,60,14,31,31,77,78,27,9,10,74,Power,6,27,10,47,24,22,79,84,78,25,76,78,30,None,7/26/1988,Right,306,"6' 4""",Extra Large,Skin 1,Face 4,No,Revolution,Type 23,None,No,No,Type 1,Type 1,Single White,Single White,Black,Black,None,Style 3,Style 3,None,None,,7
Wes,Schweitzer,G,71,67,60,81,55,12,25,27,72,72,12,6,21,92,Balanced,6,25,10,32,18,21,82,89,72,26,70,72,32,"Miami, FL",9/11/1993,Right,300,"6'5""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Alex,Mack,C,51,63,61,92,20,9,25,29,83,93,29,8,50,88,Power,6,17,10,26,19,16,90,98,93,25,91,93,20,California,11/19/1985,Right,311,"6' 4""",Large,Skin 1,Face 14,No,Standard,Type 6,None,No,No,Type 1,Type 1,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,White,,9
Vic,Beasley Jr,DE,44,88,87,84,92,60,77,80,45,45,58,15,39,73,Balanced,6,20,10,78,37,30,83,90,78,33,76,78,85,Clemson,7/8/1992,Right,246,75",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,3
Derrick,Shelby,DE,90,75,76,82,86,27,79,80,45,45,31,15,27,79,Balanced,6,12,10,76,14,12,75,90,73,29,71,73,75,Utah,3/4/1989,Right,280,"6' 2""",Large,Skin 3,Face 14,No,Standard,Type 12,None,Yes,No,Type 2,Type 2,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,6
Takkarist,McKinley,DE,98,86,86,81,80,52,74,78,45,45,48,16,29,83,Balanced,6,15,10,77,24,19,82,87,76,32,74,76,78,UCLA,11/2/1995,Right,250,"6'4""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Brooks,Reed,DE,50,82,78,76,67,58,81,83,45,45,39,9,55,88,Balanced,6,28,10,85,25,25,90,87,81,31,79,81,84,Arizona,2/28/1987,Right,254,"6'3""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,7
Grady,Jarrett,DT,97,70,72,89,81,27,88,86,45,45,30,8,20,82,Power,6,26,10,83,25,25,88,84,88,27,86,88,85,Clemson,4/28/1993,Right,305,"6'0""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Terrell,McClain,DT,99,75,54,89,65,20,68,71,45,45,27,9,20,65,Power,6,30,10,81,15,22,70,87,79,29,77,79,78,South Florida,7/20/1988,Right,293,"6' 2""",Large,Skin 3,Face 5,No,Standard,Type 6,None,Yes,No,Type 3,Type 3,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,White,,7
Jack,Crawford,DT,95,79,65,77,82,28,70,73,45,45,30,5,30,92,Balanced,6,19,10,77,15,15,75,84,73,30,71,73,75,Penn State,9/7/1988,Right,288,77",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,6
Justin,Zimmer,DT,92,75,81,90,78,25,71,75,45,45,33,8,41,86,Power,6,19,10,78,14,12,78,90,59,29,57,59,77,Ferris State,10/23/1992,Right,292,75",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Deadrin,Senat,DT,94,67,58,89,66,23,73,77,45,45,25,8,27,91,Power,6,23,10,82,16,11,86,91,58,26,56,58,83,USF,7/22/1994,Right,314,73",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Duke,Riley,OLB,42,86,83,74,83,52,68,72,45,45,62,12,33,86,Balanced,6,25,10,87,19,19,87,88,70,32,68,70,82,Virginia Tech,8/9/1994,Right,230,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Kemal,Ishmael,OLB,36,84,82,67,86,56,68,73,45,45,71,8,50,75,Balanced,30,62,10,77,25,25,87,89,72,48,70,72,79,Southern Miss,5/6/1991,Right,225,"6'0""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,5
De'Vondre,Campbell,OLB,59,85,87,73,83,75,70,75,23,29,56,10,28,85,Balanced,6,24,10,89,20,20,86,90,82,32,80,82,79,Minnesota,7/1/1993,Right,232,"6'4""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Foyesade,Oluokun,OLB,54,90,85,67,88,68,54,66,35,35,65,13,34,86,Balanced,11,28,10,77,20,14,85,89,55,37,53,55,86,Yale,8/2/1995,Right,215,74",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Deion,Jones,ILB,45,89,88,73,85,84,76,80,45,45,71,8,27,78,Balanced,6,25,10,89,19,19,83,87,92,33,90,92,84,Stanford,11/4/1994,Right,222,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Desmond,Trufant,CB,21,92,97,60,92,92,65,70,35,35,74,21,15,65,Finesse,6,22,10,74,25,25,93,95,90,34,88,90,42,Washington,9/10/1990,Right,190,"6 '0""",Normal,Skin 6,Face 7,Yes,Standard,Type 2,None,No,No,Team 4,Team 4,Neoprene Small,Neoprene Small,None,None,None,Style 3,Style 3,None,None,,5
Robert,Alford,CB,23,92,94,52,93,85,62,70,35,35,76,13,29,69,Finesse,6,29,10,58,15,14,92,86,82,34,80,82,50,None,11/1/1988,Right,186,"5' 10""",Skinny,Skin 3,Face 3,No,Standard,Type 5,Clear,Yes,No,Team 2,Team 2,None,None,None,None,None,Style 6,Style 6,None,None,,5
Brian,Poole,CB,34,89,86,68,73,80,62,64,35,35,68,16,45,78,Balanced,6,18,10,66,17,22,90,86,82,33,80,82,78,Florida,10/20/1992,Right,211,"5'10""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Justin,Bethel,CB,28,87,93,69,97,74,52,61,35,35,60,23,36,70,Balanced,6,36,10,64,26,26,92,93,68,33,66,68,65,None,6/17/1990,Right,200,"6 '0""",Skinny,Skin 2,Face 2,No,Standard,Type 5,None,No,No,Team 1,Team 1,Taped Small,Taped Small,None,None,None,Style 2,Style 2,None,None,,6
Isaiah,Oliver,CB,20,89,85,59,95,77,43,52,35,35,75,48,23,85,Finesse,6,40,10,55,19,13,93,91,62,33,60,62,46,Colorado,9/30/1996,Right,201,73",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Blidi,Wreh-Wilson,CB,33,87,91,57,89,74,58,63,35,35,60,13,35,69,Finesse,6,30,10,57,32,31,91,85,68,33,66,68,57,Connecticut,12/5/1989,Right,198,"6' 1""",Normal,Skin 2,Face 4,No,Standard,Type 5,Clear,Yes,No,Team 2,Team 2,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,5
Deante,Burton,CB,39,88,90,53,90,67,50,62,20,42,67,55,37,80,Finesse,6,27,10,53,18,17,88,86,52,33,50,52,55,Kansas State,7/12/1994,Right,205,74",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Keanu,Neal,SS,22,87,88,76,89,82,68,78,25,20,70,35,48,93,Balanced,15,34,10,77,21,18,91,90,85,36,83,85,94,Florida,7/26/1995,Right,211,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Jordan,Richards,SS,29,86,91,68,85,60,54,61,35,35,72,11,45,84,Balanced,6,24,10,72,26,19,88,93,64,32,62,64,76,Stanford,1/21/1993,Right,210,"5'11""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Ricardo,Allen,FS,37,89,92,52,88,80,65,71,35,35,75,13,20,84,Finesse,6,28,10,66,46,42,94,93,87,33,85,87,82,Purdue,12/18/1991,Right,186,"5'9""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Damontae,Kazee,FS,27,88,91,68,82,70,58,66,35,35,78,19,27,82,Balanced,6,22,10,68,30,25,94,90,70,33,68,70,74,Georgia Tech,6/5/1993,Right,184,"5'10""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Matt,Bryant,K,3,55,51,42,32,12,15,16,26,15,27,10,10,60,Balanced,30,31,10,15,96,92,79,82,72,36,70,72,12,Baylor,5/29/1975,Right,203,"5' 9""",Normal,Skin 17,Face 3,No,Standard,Type 1,None,No,No,None,None,None,None,None,None,None,Style 3,Style 3,None,None,,16
Matt,Bosher,P,5,77,67,58,65,13,29,37,25,19,35,10,45,84,Balanced,28,45,10,39,92,88,85,92,69,42,67,69,40,Miami (Fla.),10/18/1987,Right,208,"6 '0""",Normal,Skin 1,Face 2,No,Standard,Type 2,None,No,No,None,None,None,None,None,None,None,Style 4,Style 2,None,None,,7
# Team:Falcons players: 52
Team = Giants
Eli,Manning,QB,10,68,58,54,47,15,18,20,12,18,25,13,20,98,Balanced,82,90,80,19,15,18,95,98,80,78,78,80,12,Ole Miss,1/3/1981,Right,218,"6' 4""",Normal,Skin 1,Face 1,No,Standard,Type 2,None,No,No,None,None,Quarterback,Single White,None,None,None,Style 3,Style 3,None,None,,14
Kyle,Lauletta,QB,17,79,83,63,76,13,19,25,14,23,31,16,59,92,Balanced,80,90,54,25,18,14,93,88,54,81,52,54,16,Richmond,11/27/1995,Right,222,74",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Alex,Tanney,QB,3,72,73,59,78,20,24,24,19,16,35,13,20,82,Balanced,74,86,52,23,22,15,86,88,52,76,50,52,12,Monmouth,11/11/1987,Right,220,76",Normal,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,6
Jonathan,Stewart,RB,28,86,88,81,88,17,12,25,59,30,58,54,86,90,Balanced,28,30,10,20,25,25,88,80,93,45,91,93,20,Oregon,3/21/1987,Right,235,"5' 10""",Normal,Skin 4,Face 6,No,Standard,Type 7,None,Yes,No,Type 4,Type 4,None,None,High White,High White,None,Style 6,Style 6,None,None,,10
Saquon,Barkley,RB,26,92,94,82,93,14,23,30,59,36,72,65,83,92,Finesse,29,37,10,28,19,14,92,93,70,54,68,70,17,Penn State,2/7/1997,Right,233,71",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Wayne,Gallman Jr,RB,22,89,84,75,75,15,32,41,63,43,67,56,86,82,Finesse,5,35,10,36,22,21,91,89,78,33,76,78,42,Clemson,10/1/1994,Right,210,72",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Shane,Smith,FB,43,79,85,84,87,17,32,39,64,54,68,49,76,94,Balanced,15,27,10,36,19,19,86,92,60,36,58,60,41,San Jose St.,8/21/1993,Right,241,74",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Odell,Beckham Jr,WR,13,94,98,49,94,20,40,42,40,56,89,94,43,95,Finesse,11,60,10,40,74,63,95,88,95,39,93,95,15,UNLV,11/5/1992,Right,198,"5'11""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Sterling,Shepard,WR,87,90,93,68,91,20,23,32,41,57,88,83,41,86,Finesse,19,27,10,33,23,22,91,90,87,44,85,87,15,Oklahoma,2/10/1994,Right,194,"5'10""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Russell,Shepard,WR,81,90,90,45,91,22,39,51,45,51,81,71,60,73,Finesse,53,68,10,35,25,24,87,89,82,64,80,82,15,Louisiana State,9/17/1990,Right,195,"6 '0""",Normal,Skin 3,Face 3,No,Standard,Type 5,None,No,Yes,Team 2,Team 2,Taped Small,Taped Small,None,None,None,Style 1,Style 1,None,None,,5
Cody,Latimer,WR,12,90,88,73,91,21,38,38,51,46,79,69,68,87,Balanced,10,32,10,35,19,19,88,82,65,38,63,65,15,Indiana,10/10/1992,Right,215,"6' 2""",Normal,Skin 2,Face 7,No,Standard,Type 5,None,No,No,Team 2,Team 2,None,None,None,None,None,Style 3,Style 3,None,None,,4
Kaelin,Clay,WR,15,91,88,59,83,23,25,27,30,28,75,61,46,74,Finesse,21,25,10,32,25,21,89,81,70,45,68,70,12,Utah,1/2/1992,Right,200,"5'10""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Evan,Engram,TE,88,90,89,63,86,27,30,34,64,56,85,75,76,76,Balanced,18,28,10,42,22,16,86,88,84,46,82,84,28,Ole Miss,9/2/1994,Right,236,"6'3""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Rhett,Ellison,TE,85,81,73,76,81,12,41,42,60,81,78,62,60,72,Balanced,10,26,10,48,14,12,85,80,78,35,76,78,35,USC,10/3/1988,Right,250,"6' 5""",Normal,Skin 1,Face 15,No,Standard,Type 7,None,Yes,No,Team 2,Team 2,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,6
Scott,Simonson,TE,82,76,68,76,78,23,37,36,50,66,76,52,67,67,Balanced,10,29,10,33,19,18,82,88,52,33,50,52,30,Assumption,4/13/1992,Right,255,77",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,4
Nate,Solder,T,76,72,74,90,72,12,22,24,78,85,63,29,40,82,Power,6,16,10,35,21,23,90,87,90,28,88,90,25,Colorado,4/12/1988,Right,320,"6' 8""",Large,Skin 1,Face 3,No,Standard,Type 10,None,No,No,Team 1,Team 1,Taped Small,Taped Small,None,None,None,Taped,Taped,None,None,,7
Nick,Gates,T,65,57,64,77,62,13,22,26,68,70,36,11,27,94,Balanced,6,25,10,36,17,12,85,83,51,23,49,51,22,Nebraska,11/27/1995,Right,307,77",Extra Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Ereck,Flowers,T,74,63,66,90,76,13,14,19,71,72,30,6,26,89,Power,6,25,10,28,24,22,85,84,73,25,71,73,20,"Miami, FL",4/25/1994,Right,329,"6'6""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Chad,Wheeler,T,63,63,70,80,62,12,31,30,71,76,24,10,28,81,Balanced,6,16,10,36,21,11,83,80,68,25,66,68,35,USC,1/19/1994,Right,316,"6'7""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Will,Hernandez,G,71,65,63,95,68,10,22,26,80,82,17,10,34,93,Power,6,22,10,27,17,12,88,94,63,25,61,63,35,UTEP,9/2/1995,Right,330,74",Extra Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
John,Greco,G,73,62,59,86,50,13,19,24,75,75,45,8,20,90,Power,6,30,10,30,25,25,78,92,63,24,61,63,20,Toledo,3/24/1985,Right,315,"6' 4""",Extra Large,Skin 9,Face 3,No,Revolution,Type 26,None,No,No,Team 2,Team 2,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,10
Patrick,Omameh,G,70,63,63,82,65,13,35,38,73,75,32,8,25,80,Balanced,6,12,10,40,11,15,82,92,83,25,81,83,20,Michigan,12/29/1989,Right,305,"6' 4""",Large,Skin 4,Face 3,No,Standard,Type 6,None,No,No,Team 1,Team 1,Taped Small,Taped Small,None,None,None,Taped,Taped,None,None,,5
Kristjan,Sokoli,G,60,77,73,89,87,13,68,69,67,76,38,8,35,84,Power,6,30,10,73,25,25,75,88,48,29,46,48,66,BYU,4/13/1991,Right,302,"6'5""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Jon,Halapio,C,75,60,52,85,70,13,19,20,73,75,40,8,25,91,Power,6,30,10,39,25,25,85,78,69,24,67,69,20,Florida,6/23/1991,Right,320,74",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,4
Mario,Edwards Jr,DE,99,78,71,88,81,26,79,80,45,45,50,9,25,75,Power,6,33,10,82,21,25,74,82,80,30,78,80,88,Florida State,4/19/1994,Right,280,"6'3""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
B.J.,Hill,DE,95,73,68,87,67,25,77,81,45,45,37,8,41,89,Power,6,19,10,77,18,12,82,91,60,28,58,60,80,N.C. State,4/20/1996,Right,311,75",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Dalvin,Tomlinson,DE,94,66,61,88,68,25,86,85,45,45,34,7,37,87,Power,6,23,10,86,17,17,85,88,85,26,83,85,81,Alabama,2/28/1994,Right,317,75",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Josh,Mauro,DE,97,65,60,85,80,22,69,72,45,45,41,9,50,85,Power,6,35,10,78,33,32,86,95,76,25,74,76,80,Stanford,2/17/1991,Right,282,"6'6""",Large,Skin1,Face7,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
RJ,McIntosh,DE,90,70,66,83,70,25,70,76,45,45,30,8,27,87,Balanced,6,22,10,80,19,13,80,91,58,27,56,58,79,Miami,6/2/1996,Right,293,76",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Damon,Harrison Sr,DT,98,62,64,93,73,38,95,94,45,45,37,5,39,96,Power,6,30,10,94,20,20,80,91,95,24,93,95,77,William Penn,11/29/1988,Right,341,75",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,6
John,Jenkins,DT,78,64,65,92,65,12,71,74,45,45,30,8,45,76,Power,6,25,10,79,23,17,75,88,66,25,64,66,81,Georgia,7/11/1989,Right,359,"6' 3""",Extra Large,Skin 3,Face 1,No,Revolution,Type 6,None,No,No,Team 4,Team 4,Neoprene Small,Neoprene Small,None,None,None,Style 3,Style 3,None,None,,5
Connor,Barwin,OLB,53,82,80,80,92,69,68,71,45,45,66,12,60,90,Balanced,6,12,10,79,16,17,85,94,72,31,70,72,76,Cincinnati,10/15/1986,Right,264,"6' 4""",Large,Skin 1,Face 11,No,Revolution,Type 10,None,No,No,Team 1,Team 1,Single Black,Single Black,None,None,None,Style 3,Style 3,None,None,,9
Kareem,Martin,OLB,96,82,73,79,86,65,69,73,45,45,49,8,35,74,Balanced,6,16,10,81,15,20,78,91,63,31,61,63,72,North Carolina,2/19/1992,Right,272,"6'6""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Olivier,Vernon,OLB,54,81,74,83,86,55,82,82,45,45,38,9,33,90,Balanced,6,28,10,84,15,24,92,90,85,31,83,85,71,Miami,10/7/1990,Right,262,74",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,6
Lorenzo,Carter,OLB,59,88,84,74,86,66,69,76,45,45,48,7,33,86,Balanced,6,20,10,79,17,17,81,89,57,33,55,57,79,Georgia,12/10/1995,Right,250,77",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Alec,Ogletree,ILB,52,84,87,70,84,52,71,73,45,45,72,15,35,81,Balanced,35,25,10,84,14,12,93,87,86,54,84,86,89,Georgia,9/25/1991,Right,235,"6'2""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,5
B.J.,Goodson,ILB,93,83,81,84,83,54,75,79,45,45,58,8,31,85,Balanced,6,14,10,85,12,10,86,89,67,31,65,67,83,Clemson,5/28/1993,Right,242,"6'0""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Ray-Ray,Armstrong,ILB,55,82,81,65,83,54,72,76,45,45,66,7,51,74,Balanced,6,34,10,81,28,28,84,89,75,31,73,75,81,Miami,3/5/1991,Right,220,75",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,5
Nathan,Stupar,ILB,57,82,76,78,81,53,74,77,45,45,57,8,44,72,Balanced,6,37,10,77,18,35,88,92,74,31,72,74,69,Penn State,3/14/1988,Right,240,"6' 2""",Normal,Skin 1,Face 6,No,Standard,Type 7,None,Yes,No,Team 1,Team 1,Taped Small,Taped Small,None,None,None,Style 3,Style 3,None,None,,6
Thurston,Armbrister,ILB,57,83,82,72,83,59,65,71,45,45,42,6,38,69,Balanced,6,34,10,74,28,28,87,86,55,31,53,55,78,Miami,12/25/1992,Right,235,75",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,3
Tae,Davis,ILB,58,80,80,73,82,55,64,72,45,45,49,8,43,75,Balanced,17,21,10,78,17,12,87,86,51,39,49,51,76,Tenn-Chat,8/14/1996,Right,224,73",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Janoris,Jenkins,CB,20,90,95,53,86,88,59,62,35,30,77,16,30,90,Finesse,6,12,10,64,12,10,94,89,88,34,86,88,50,North Alabama,10/29/1988,Right,198,"5' 10""",Skinny,Skin 5,Face 5,Yes,Standard,Type 5,Clear,No,No,Team 1,Team 1,Elastic Large,Elastic Large,None,None,None,Style 3,Style 3,None,None,,6
Eli,Apple,CB,24,92,90,67,87,69,54,63,10,15,68,17,26,84,Balanced,6,27,10,61,18,17,90,90,75,34,73,75,47,Ohio State,8/9/1995,Right,199,"6'1""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Sam,Beal,CB,41,90,86,54,88,74,49,55,33,34,58,17,33,81,Finesse,6,20,10,51,18,15,90,86,59,34,57,59,55,W. Michigan,8/30/1996,Right,177,73",Skinny,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Donte,Deayon,CB,38,87,92,54,89,72,56,66,25,25,69,13,36,78,Finesse,11,26,10,59,20,15,90,88,65,39,63,65,52,Boise State,1/28/1994,Right,161,"5'9""",Skinny,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
B.W.,Webb,CB,23,87,93,58,94,69,50,54,35,35,66,16,28,69,Finesse,6,40,10,45,25,25,92,90,68,33,66,68,40,William & Mary,5/3/1990,Right,178,"5' 10""",Skinny,Skin 4,Face 6,Yes,Revolution,Type 5,Clear,No,No,Team 3,Team 3,None,None,None,None,None,Style 1,Style 1,None,None,,5
Michael,Jordan,CB,33,85,89,68,87,73,54,61,33,34,63,17,28,73,Finesse,6,27,10,57,18,17,90,87,63,32,61,63,53,Kansas State,10/21/1993,Right,202,"6'1""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
